	logFC	logCPM	F	PValue	FDR
WRAP53	0.31501046338403	3.17860363270465	4.04935928255762	0.063472015517426	0.358534476871859
PCDHGA11	-0.466999575093251	1.68827519055764	4.048105969985	0.0635082856773538	0.358534476871859
FBXL17	-0.289911427858726	3.56994929893884	4.04701424182429	0.0635398996957344	0.358534476871859
ATP1A3	-1.02326023124107	-0.48158603488645	4.04669569192257	0.0635491277071737	0.358534476871859
CDH3	0.190045869032503	10.5104702233871	4.04588057753575	0.0635727478343322	0.358534476871859
KIFAP3	-0.226958986919091	5.06334951053505	4.04521257000412	0.0635921129041183	0.358534476871859
NBEA	-0.48149380249054	1.65140286758919	4.04462776372957	0.0636090717678601	0.358534476871859
PCF11	-0.177691485096919	6.0758951924108	4.04384601874306	0.0636317500530133	0.358534476871859
HES4	-0.607284267791535	1.58846700750242	4.04248389506341	0.0636712879243288	0.358534476871859
HCAR2	0.227745791365658	5.28681586564758	4.04176507631022	0.0636921645544509	0.358534476871859
ABCB6	-0.228332152933817	4.8089901896925	4.04083031069402	0.0637193250599542	0.358534476871859
TRPV3	0.501916365597348	1.9746388991392	4.04044548992219	0.06373051038329	0.358534476871859
COX7A2	-0.283503380108566	8.01713463673613	4.03583665027433	0.0638646534164923	0.358999202222875
C3orf18	-0.477096877322225	2.04613996125564	4.03575958565402	0.0638668992718598	0.358999202222875
DDX27	0.18134151752412	7.2518851099207	4.03481899137493	0.0638943180829077	0.359002165996136
SMCHD1	-0.263289479646997	5.72465613712221	4.03041791619701	0.0640227972594763	0.359572714940685
NME7	-0.309615608017106	4.74932864811303	4.02764818183575	0.0641038102590661	0.359876310747911
TBC1D10B	0.19338535364328	5.6853555612333	4.02520135297112	0.0641754796005503	0.360127218439406
SRSF8	-0.203393943196792	5.47376405385686	4.02043514656978	0.0643153580993938	0.360760517070129
RASSF10	0.720414971513147	1.40409497379825	4.01803745982144	0.0643858620038521	0.361004308169435
NOTCH1	-0.336720743402144	7.36060972969194	4.01229775536205	0.0645550104537453	0.361705340883049
LURAP1L	-0.262088483884583	3.77162373659972	4.01195660494888	0.0645650806984499	0.361705340883049
NEK10	-1.1429958786568	-0.539932011411914	4.01018680923366	0.064617352303002	0.361766524197974
GPI	0.172248841721533	8.44430680177122	4.00974324734736	0.0646304609398662	0.361766524197974
DVL2	-0.2293078079865	4.68039830425684	4.00849721787279	0.0646673018724195	0.361766524197974
ZBTB12	-0.549269272720262	1.588480400576	4.00705903789689	0.064709855019897	0.361766524197974
JAG1	0.165315282985974	9.11616621561332	4.00700362961928	0.0647114951149634	0.361766524197974
STK32B	-2.18564854214503	-1.68064223839293	4.00422890480224	0.0647936905588041	0.362074411452505
EML2	0.209972154886261	6.22110738069238	4.00315661673849	0.0648254880263058	0.362100529351959
ELAC1	-0.362765293367956	2.40409996454455	4.0014500929238	0.0648761311975607	0.362114109170495
ITM2B	-0.350336690458792	7.13660651316077	4.00124676010086	0.0648821684745935	0.362114109170495
SNF8	0.196192205649055	6.12102483177226	3.99692188554555	0.0650107388822467	0.362464218390635
ZSCAN30	-0.256275799924712	4.09904683921809	3.99604455185511	0.065036857222253	0.362464218390635
C11orf45	-0.291239940503531	3.72750799916969	3.9936950227248	0.0651068643362819	0.362464218390635
ZNF710	0.262750589943954	5.06033590984475	3.99358146676542	0.0651102501397973	0.362464218390635
HAUS6	-0.296286488080102	4.79059521162247	3.99320483046176	0.0651214814861915	0.362464218390635
NNT	-0.216324884707761	5.58621596054122	3.99273728557235	0.0651354269363341	0.362464218390635
MYO1F	1.69503161246943	-1.18249094306374	3.99198561354673	0.065157854465985	0.362464218390635
KCNE3	-0.87130180205317	0.652401362634224	3.99106589295046	0.065185308498767	0.362464218390635
MPST	0.369145208563921	4.18372925658583	3.99021698107512	0.0652106610410553	0.362464218390635
POLR3G	0.258844085344043	4.20768564217671	3.99002458818875	0.0652164084325322	0.362464218390635
SLC25A24	-0.211047128285255	6.18404908975989	3.98885095269558	0.0652514816981829	0.362508231656571
AMOT	-0.713323810022895	0.53234272121059	3.98781251538281	0.0652825333209177	0.36252987513904
FGD6	0.175944577569579	6.30545765551542	3.9842950193423	0.0653878447353167	0.362896518636603
RPS6KA6	-0.513884900731884	1.84269857173967	3.98368688021395	0.0654060724305073	0.362896518636603
PKD1L2	-1.27857746636275	-0.945951594730999	3.98288533110223	0.0654301063938804	0.362896518636603
ZNF461	-0.391015026606661	2.22695294790646	3.98151158621575	0.0654713216706592	0.362974312418314
RASSF8	-0.293674556484542	3.81194436787398	3.97867980574167	0.0655563783523483	0.36305599667066
FAM86HP	-1.06216497932122	-0.428465647081723	3.97796964773733	0.0655777295471865	0.36305599667066
LIPA	-0.181910951352788	6.81356177796225	3.97785810268703	0.0655810839450456	0.36305599667066
PANK4	0.266589482061233	4.55129944581164	3.97740086280623	0.0655948362524068	0.36305599667066
ACACB	-0.699967559555851	0.924299347201945	3.97549789629251	0.0656521081398073	0.36309890155903
EEF1A1	0.181283888689786	12.3221789637396	3.97474675715996	0.0656747308349273	0.36309890155903
ALKBH6	0.335917821861133	4.02064415480383	3.97443299829403	0.0656841833157346	0.36309890155903
WDR35	-0.255219700566008	4.1455468029963	3.9721778251891	0.0657521714821163	0.363262872155232
IFT172	-0.304140379814101	3.32450087151517	3.97055934982064	0.0658010161785237	0.363262872155232
PPP2R5E	-0.27158191262203	5.62224331617912	3.97019945715667	0.0658118833917686	0.363262872155232
GDA	0.586294928927954	1.4526810468306	3.9698417004018	0.0658226882204873	0.363262872155232
ZNF429	-0.471669677034813	3.16713871900543	3.96730194576888	0.0658994534327774	0.363468977925547
PANX2	-0.455527508085376	2.65324878539297	3.96618953323486	0.0659331100487804	0.363468977925547
IRS2	-0.380648417363914	2.68686545680475	3.96590530807264	0.0659417126993015	0.363468977925547
LCMT1	0.257373297030847	4.5963276905501	3.96330556552741	0.0660204610171462	0.363752849599216
MLX	0.193228229091165	5.97510415220254	3.95942347452207	0.066138260565427	0.36410555371775
NWD1	-0.482864610898971	1.53639800903733	3.95798952039027	0.0661818360534009	0.36410555371775
TDRKH	-0.276663267578512	3.8035717812222	3.95767815236179	0.0661913025134083	0.36410555371775
LOC283299	-0.74043230071227	0.583725529146145	3.95644684068146	0.0662287535828804	0.36410555371775
CYP4B1	-0.68912516865898	0.72880176188827	3.95584784233699	0.0662469815626094	0.36410555371775
SCN2A	-0.598329476097141	1.51760959191445	3.95504517603842	0.0662714166506015	0.36410555371775
RPL35	0.188604795024996	9.25876469178195	3.95491459297692	0.066275392923905	0.36410555371775
ZNF727	1.18816792808294	-0.129098462551776	3.95352401674941	0.0663177537407573	0.364131134522266
CDK5R1	0.32648677593539	3.18234264489926	3.95269140654921	0.0663431327424154	0.364131134522266
TRIM23	-0.32803506695792	3.28898136380426	3.95207672421503	0.0663618764264174	0.364131134522266
CHMP2A	0.223178792147751	7.11384951232233	3.9505581398024	0.0664082100065495	0.364235662936498
OPTN	0.164101157400072	8.15260397269213	3.94776225363585	0.0664936158480312	0.364554320973806
PSMD4	0.174580265225998	6.97190679693083	3.94514407262941	0.0665737115687371	0.364750879916565
POSTN	-0.392557253312335	4.14383018977234	3.94480437811898	0.0665841119368291	0.364750879916565
CYB561D2	0.434286729515722	2.64078013422402	3.94364161229821	0.0666197267396625	0.364796288750818
IP6K3	-0.840716104613436	0.0957104034095981	3.94238373446837	0.0666582802312809	0.36485774542337
ACVR2B	-0.362181294093694	2.86704678631491	3.94027604760933	0.0667229394425229	0.365061984244951
TAPBP	0.176743081242006	7.79666130636025	3.93823672234326	0.0667855723543106	0.365223134711596
RASSF6	-0.172055111076758	6.87015817028125	3.9370904675298	0.0668208074212737	0.365223134711596
AK1	0.209281531973663	5.40585209375116	3.93664633172723	0.066834465775313	0.365223134711596
MPC2	-0.320938564093777	3.97603675729227	3.93360337031689	0.0669281341093033	0.365417958547606
PLA2G4A	-0.348296977366219	3.23070700637809	3.93219148516149	0.0669716476384415	0.365417958547606
CCSER1	-0.9877007272964	0.168148133892549	3.93157601326553	0.0669906266577084	0.365417958547606
DFFB	0.334037902403441	2.90907805604336	3.93113359950872	0.0670042731088732	0.365417958547606
IL36RN	0.35274242671238	2.67096850307788	3.929579854246	0.0670522252366524	0.365417958547606
TMPRSS2	-0.327072542745683	3.92967866800781	3.92902085165074	0.0670694872993697	0.365417958547606
PTPRN2	0.82302540886628	0.580528353053549	3.92853311477596	0.0670845529790683	0.365417958547606
SGCE	-0.371184972861472	3.0709518587088	3.92838610122038	0.0670890948614368	0.365417958547606
PLEKHF1	0.478507660755354	1.94886550398128	3.92554966629304	0.0671767960808369	0.365746422381392
DNHD1	0.284763657120078	3.56463826490777	3.91938948928857	0.0673677351381501	0.366636471298126
VCP	0.162182145356656	9.10738193557994	3.91841975273656	0.0673978514871891	0.366650903567227
CCDC122	-0.59887210697405	2.16828273390574	3.91245345610791	0.0675834942779474	0.36746071283734
TPBG	0.178596603964582	6.85685816683466	3.9103076412318	0.0676504102719876	0.36746071283734
CRYBB2P1	0.223783887608269	4.60091168540944	3.91020947084273	0.0676534735405492	0.36746071283734
ARSK	-0.307865409400688	3.6590964061771	3.91010250657215	0.067656811397317	0.36746071283734
PANK2	-0.252100940597124	4.70827351908946	3.90808973367793	0.0677196571489891	0.367652469678326
RNASEL	-0.239100804749542	4.82242533790696	3.90537679275824	0.0678044743174823	0.367963305747312
OFD1	-0.188084909888876	5.72772506180126	3.90185634808777	0.0679147253946726	0.368137946955457
ARAP3	0.207319023300031	5.20371201105191	3.90154181807242	0.0679245860065064	0.368137946955457
GARS	0.175204228886854	8.08771432987804	3.90136454292585	0.0679301443857126	0.368137946955457
EDIL3	-0.357493608040043	2.84171681439203	3.90015596948898	0.0679680530406262	0.368137946955457
ZFP3	-0.483339208715529	1.56062243199904	3.89925392165226	0.0679963634541353	0.368137946955457
CDH19	-2.29215632775463	-1.58585286547962	3.89871779242025	0.0680131962939549	0.368137946955457
RHOG	0.254252987867166	4.70398894664206	3.8981927280868	0.0680296865272743	0.368137946955457
DUSP23	-0.336036395288295	3.25193995128147	3.89691159347398	0.0680699419297966	0.368206533534353
TNRC6B	-0.184235391557828	6.09162359574767	3.89430185161609	0.0681520319691279	0.368501266418735
PHC3	-0.221327115642138	5.56545423025947	3.89238183789063	0.0682125015437417	0.368620583061394
HNRNPA1	-0.270912993558207	4.27255713310451	3.89031849205674	0.0682775563370477	0.368620583061394
PDE8A	0.20525106388179	5.33167117353508	3.89007232959402	0.0682853224614401	0.368620583061394
ALKBH7	-0.531487172180987	1.54247093784388	3.8899958781565	0.0682877346242883	0.368620583061394
ZMPSTE24	-0.26853821106308	5.86569335232549	3.88922194950137	0.0683121589883062	0.368620583061394
RNF123	0.227912172569359	5.47778891282939	3.88770713985112	0.0683599948112511	0.368681179946496
DLGAP4	0.20275085451438	6.85585744122512	3.88711762126937	0.0683786218387658	0.368681179946496
SLC35A2	0.229420343015967	5.45466255207922	3.88340315489631	0.0684961266886159	0.369049410300749
XRN1	-0.237037087752706	5.01974828062184	3.88321121363777	0.0685022051479593	0.369049410300749
ABCC3	0.260490198522762	4.71713306618028	3.8822432661055	0.0685328681982694	0.369065667788179
TMEM9B	-0.22206753626046	4.8917516929194	3.88084867120842	0.0685770754435104	0.369117731600378
ALKBH8	-0.364124686556766	3.92350969473177	3.8799662655107	0.0686050643119589	0.369117731600378
CHST3	-0.190756615365711	5.83663724532681	3.87891582454051	0.0686384007596484	0.369117731600378
CNNM3	-0.282713840148498	3.44786417708184	3.87845179582486	0.0686531331508419	0.369117731600378
NGEF	-1.01399409415897	-0.231150694700982	3.87634816221487	0.0687199683040205	0.369328332068709
FARP2	0.241049353169586	4.35368053008345	3.87289711013327	0.0688297802185969	0.369638784537908
ZDHHC20	-0.256757650830372	5.72163771363664	3.87231682685869	0.0688482652103509	0.369638784537908
PSMB6	0.176334292108958	7.33941810026782	3.87081045703808	0.0688962783391665	0.369638784537908
CCDC103	0.418494068529824	2.32470079182544	3.87059293697664	0.0689032147304862	0.369638784537908
LRRC49	-0.436215090857747	2.0943223887346	3.86957785751283	0.0689355950802386	0.369638784537908
TMEM182	-0.66748812785934	0.974116040781164	3.86931875465204	0.068943863183475	0.369638784537908
MTAP	0.196577514660489	6.14846784978337	3.86807893404909	0.0689834428009989	0.369702513606317
PNKD	0.268700315274535	4.79865308578145	3.86570020826561	0.069059456078148	0.369961371847221
NRGN	-0.818321805633795	0.110748194545	3.86452033365027	0.0690971964460074	0.370015071221098
MAFK	0.299151318805163	4.67454836326915	3.86292902004212	0.0691481362468918	0.370139382075383
CDCA2	-0.413240701070619	2.49323553666978	3.86178141840684	0.0691849000129511	0.370187741552264
OVCH2	-0.773406273957175	0.522406239052945	3.85592489523865	0.0693728777058806	0.371044838691309
ARSJ	0.215360169269911	5.2688959268174	3.85259420252423	0.069480054245115	0.371469252772241
CEP95	-0.228184559190017	5.04928555761451	3.8473038946067	0.0696506930645027	0.372145651177979
PROCR	0.207854546895254	5.19733410849999	3.84475997247861	0.0697329246049072	0.372145651177979
STARD13	0.263164179396539	4.33210778651542	3.84466409389531	0.0697360261084761	0.372145651177979
AGA	-0.261596215302714	4.22617724003123	3.84336961851561	0.0697779161691839	0.372145651177979
ZNF829	-0.39056301037836	2.67607413064891	3.8413279534462	0.069844046590704	0.372145651177979
EPDR1	-0.247884835772635	3.97278246467845	3.84131258193988	0.0698445447630385	0.372145651177979
CAPN9	-1.90811503522162	-1.1738845219905	3.84126324997933	0.0698461435820534	0.372145651177979
ID1	0.241619240599849	6.26342939914525	3.84062273319066	0.0698669062946675	0.372145651177979
STMN3	-0.63738304490095	0.799008649766424	3.8402483413626	0.0698790458149386	0.372145651177979
PPP2R3A	-0.256143793025844	4.57380645736802	3.83934726419007	0.0699082732007085	0.372145651177979
PPP1R10	0.182486067273176	7.13400862519093	3.83919524672819	0.0699132054797281	0.372145651177979
KRIT1	-0.281399431387638	5.11791365112789	3.83759858997163	0.0699650347719754	0.372156014694864
SNORA51	1.49963837949237	-0.222418655673455	3.83741780508201	0.0699709061336411	0.372156014694864
MEX3A	0.254682720213103	4.77984078977037	3.83579835219107	0.0700235273397702	0.372287570683366
RPSA	0.199530956195555	9.85473576746852	3.83395605146342	0.0700834468084987	0.372457808476695
ZNF277	-0.499330249621909	3.79988088920351	3.83125888908136	0.0701712800254785	0.372552742088042
DDX56	0.192898242284276	5.656601586098	3.83100951267682	0.0701794075883736	0.372552742088042
LAG3	-1.66546604882741	-1.30924307284104	3.83009942763145	0.0702090781668418	0.372552742088042
FGF14-AS2	-1.87965442279599	-1.57775603012497	3.8299811219692	0.0702129362616865	0.372552742088042
FZD8	0.603888885807304	1.38862766892007	3.82789811463209	0.070280907038083	0.372733778357976
SLC2A1	-0.171888806727241	9.35022357198166	3.82722477947807	0.0703028954236242	0.372733778357976
TACC2	-0.188962744279347	6.11918829408923	3.82569440439173	0.0703529016799846	0.372850828673201
PSMD7	0.159235982432679	7.67873652597838	3.82475274981525	0.0703836920341858	0.372865987562056
CLYBL	-0.495607687020856	1.87642529150992	3.82358007559808	0.0704220587098193	0.372921254968698
CCDC112	-0.346837371821744	3.98467858764464	3.82250477821884	0.0704572613449981	0.372959729958654
FAM199X	-0.225022175246664	4.79287725398991	3.82026284735463	0.0705307240661238	0.373132534551794
LIMS1	-0.308381652781613	4.86357267627396	3.81980290518136	0.070545806532489	0.373132534551794
CFI	-0.465849183278818	2.31832895677493	3.81151050612335	0.0708183908331366	0.373825909837808
DNAJC15	-0.20858851411006	5.04870732077524	3.81114142932569	0.0708305520647599	0.373825909837808
TOMM40	0.246069766450193	5.97895596104351	3.81021275909352	0.0708611631201159	0.373825909837808
PADI1	0.232193437949854	4.95011499043139	3.80966850152846	0.0708791103849108	0.373825909837808
THRB	-0.314387814157926	3.90415457522776	3.80887088902307	0.0709054219714228	0.373825909837808
CYTH1	0.198943761757403	6.52207916059947	3.80855247312893	0.0709159290979588	0.373825909837808
COL27A1	0.240341351639664	6.22028681144489	3.80846099245608	0.0709189481308583	0.373825909837808
STRN	-0.172143517477929	6.80089583663363	3.80680698492372	0.0709735598470703	0.373825909837808
HEY1	-0.671044193948369	1.2452592602855	3.8065652749688	0.0709815447707738	0.373825909837808
KIAA1551	-0.350562519132838	4.83639116887118	3.80566097030284	0.0710114280875569	0.373825909837808
TNKS1BP1	0.178939109600878	8.79890877832508	3.80528491393906	0.0710238595126104	0.373825909837808
MGST1	-0.200285997524487	8.25095706478912	3.80378907705543	0.0710733335463522	0.373825909837808
SYNPO	0.171755391415896	8.32610256561376	3.80309849632691	0.0710961879804271	0.373825909837808
HIVEP1	0.193715658009047	5.73151569250088	3.80247292279748	0.0711168985803568	0.373825909837808
NCS1	0.186598109053127	7.18140606320186	3.80210788612585	0.0711289870120808	0.373825909837808
