Name,logFC,logCPM,F,PValue,FDR
CMAS,0.033194522,6.195577015,0.063130393,0.805199286,0.928939161
WASL,-0.022888037,6.156493394,0.063128605,0.805201983,0.928939161
RPA3,0.048119874,3.045536317,0.063128281,0.805202472,0.928939161
RAB43,-0.135224268,-0.286027968,0.063095677,0.805251663,0.928939161
CCM2,-0.024796424,5.804728817,0.063070699,0.805289357,0.928939161
SYS1,0.031015344,4.625197473,0.063011555,0.805378643,0.928961887
SNAPC5,0.039225653,3.770997911,0.062867419,0.805596425,0.92913281
GDPD5,-0.069320268,1.53760267,0.062785102,0.805720921,0.92919612
DHX57,-0.026553766,5.126999362,0.062619984,0.805970907,0.929404129
HOXB4,-0.072977237,1.297481155,0.062292627,0.806467563,0.929824139
GMPR2,-0.023265867,5.964376176,0.062288103,0.806474435,0.929824139
CSNK2A3,0.116586255,-0.030924443,0.062181664,0.806636228,0.929914686
EXO1,-0.052564482,2.171678842,0.062144229,0.806693165,0.929914686
GAA,-0.048532664,4.133977919,0.062099028,0.80676194,0.929914686
ENDOG,0.051569662,3.03641208,0.061957854,0.806976911,0.930039131
CTDNEP1,-0.024273977,6.228756628,0.061936641,0.807009235,0.930039131
SCARF1,0.144059353,-0.543809062,0.06174859,0.807296046,0.930212463
COG3,-0.026015924,5.189426155,0.061738554,0.807311365,0.930212463
TTC9C,-0.036995215,3.905218045,0.06163364,0.807471594,0.930212463
GMNN,-0.034818102,3.609885252,0.061620723,0.807491331,0.930212463
RPL23AP7,0.042146681,3.011690112,0.061547657,0.807603018,0.930212463
DENND2D,0.027939782,4.642641327,0.06146977,0.807722152,0.930212463
A4GALT,-0.03044504,6.458371562,0.061436609,0.8077729,0.930212463
ANAPC2,0.053902737,3.670824988,0.061436092,0.807773691,0.930212463
ZBTB26,-0.069665871,1.291096969,0.061396979,0.807833565,0.930212463
NUDT17,-0.071592464,1.302457329,0.061382048,0.807856427,0.930212463
CROCCP2,-0.055944782,2.605286504,0.061240385,0.808073483,0.930382148
ZNF16,0.043406356,2.548964163,0.060934158,0.808543601,0.930843142
RPAIN,0.030670205,5.089278056,0.060846315,0.808678689,0.930918384
SLC22A18,-0.065541125,1.945885994,0.060781145,0.808778977,0.930923926
CCS,-0.037831985,4.381708075,0.060702946,0.80889939,0.930923926
MAP3K11,0.051452824,4.542494658,0.060692727,0.808915132,0.930923926
GRK4,0.097858002,0.271611478,0.060662027,0.808962432,0.930923926
PKN3,0.072979211,1.468138257,0.060439181,0.809306155,0.930961465
TK1,-0.041196745,3.383773764,0.060426302,0.80932604,0.930961465
PCYT2,0.035084334,4.746908479,0.060404581,0.809359582,0.930961465
IMPAD1,-0.025342598,5.897765943,0.060403377,0.809361442,0.930961465
CD44,-0.023209987,10.9089617,0.060372055,0.809409823,0.930961465
MOV10,0.025965047,6.206489939,0.060369699,0.809413462,0.930961465
DCHS1,-0.177683493,-1.093942227,0.06030711,0.809510182,0.930992499
IRF2BP2,-0.020663508,8.066077512,0.060213358,0.809655156,0.931002601
DNAJB13,-0.168993562,-0.733544007,0.060076413,0.809867141,0.931002601
HMG20A,-0.025645182,5.213382896,0.059964151,0.810041109,0.931002601
PHF23,0.021095354,6.747251561,0.059927279,0.810098285,0.931002601
MANSC1,0.026125694,4.763126346,0.059884674,0.810164376,0.931002601
NOL3,0.025807814,5.007138601,0.059873304,0.810182018,0.931002601
TMEM254-AS1,-0.126037236,-0.414045221,0.059871213,0.810185261,0.931002601
TMEM185A,-0.05767239,2.555317142,0.059825988,0.810255452,0.931002601
BTN2A3P,0.073896033,1.518419315,0.059819572,0.810265412,0.931002601
NBPF1,-0.027494939,4.907274375,0.059809747,0.810280666,0.931002601
PHLDA3,-0.03286792,5.716075166,0.059806257,0.810286084,0.931002601
ZNF486,0.038287936,3.428398552,0.059724636,0.810412855,0.931068125
C12orf43,0.035942974,3.414122304,0.059623788,0.810569617,0.931112378
TTYH3,-0.039217149,6.783795226,0.059610125,0.810590866,0.931112378
REEP5,-0.020735286,6.827284526,0.059557487,0.810672755,0.931126325
NAP1L5,-0.066425998,1.621859667,0.059384102,0.81094276,0.931282379
LIFR,-0.072076086,2.068308018,0.05938065,0.810948139,0.931282379
NLRC5,-0.065161312,1.84946887,0.05928396,0.811098897,0.931332569
MRPS36,0.039894196,3.367711994,0.059263145,0.811131369,0.931332569
NETO1,-0.158540879,-0.894999686,0.059198519,0.811232225,0.931368266
GALNS,0.031257271,4.83403187,0.059042471,0.811475996,0.931520793
WDR11,0.021282155,6.296163592,0.059024155,0.811504631,0.931520793
RORA,-0.048574376,2.747010824,0.058903604,0.811693216,0.931594087
MAP2K7,0.038363641,4.729829187,0.058894129,0.811708046,0.931594087
NDUFA4,0.02576681,6.219425542,0.05882041,0.81182348,0.931646477
SCYL3,-0.035296306,3.693739807,0.058608782,0.812155289,0.931947147
COMMD2,-0.025875692,4.866310269,0.058488625,0.812343965,0.932083535
IFT20,0.038429653,3.128926637,0.058333944,0.812587155,0.932217259
RPP30,0.025464012,5.069341431,0.058325673,0.812600168,0.932217259
TAF15,0.019631036,8.690594257,0.058265383,0.812695056,0.932246004
SUN2,-0.033863647,6.147832433,0.058174041,0.812838915,0.932330914
MTMR9LP,0.164017849,-0.919530556,0.058096065,0.812961818,0.932391776
APLP2,-0.01953863,10.32533744,0.057908604,0.813257648,0.932585638
CBWD2,0.027383585,5.089381868,0.057870827,0.813317325,0.932585638
EPPK1,0.031537771,6.706518168,0.057856211,0.813340419,0.932585638
ME2,-0.023550262,5.923765123,0.057644666,0.813675025,0.93288289
ADAM15,0.026051101,8.270473484,0.057604002,0.81373942,0.93288289
TMEM170A,0.076692028,0.875145678,0.057450854,0.813982157,0.932920039
XRCC3,0.04660737,2.449908508,0.057430739,0.814014064,0.932920039
PSD,0.132583656,-0.609847114,0.057397372,0.814067006,0.932920039
LHFPL2,0.023311695,5.57808586,0.057395799,0.814069502,0.932920039
LARS,-0.024366663,7.631334972,0.057363206,0.814121232,0.932920039
HSPBP1,0.037861695,4.420670361,0.057260816,0.814283841,0.933026288
SPTBN5,0.138131477,-0.021045829,0.057123047,0.814502882,0.933120623
ANXA7,0.021996498,7.05247813,0.057099002,0.814541139,0.933120623
SREBF2,0.019501483,7.903670901,0.057070336,0.814586761,0.933120623
CCDC17,-0.110324075,-0.17243554,0.057033278,0.814645757,0.933120623
FBXO46,-0.034403397,4.027112445,0.056905442,0.814849426,0.93325615
SPHK1,-0.026470536,6.202616038,0.05680543,0.815008934,0.93325615
SERPINB9,0.047804871,2.682571013,0.05674099,0.815111789,0.93325615
PECR,-0.045218086,2.317201407,0.056699654,0.815177797,0.93325615
KAZALD1,-0.194904377,-1.100795697,0.056687711,0.815196875,0.93325615
STAU2,-0.026988803,5.583403748,0.05667733,0.815213458,0.93325615
UBAC1,-0.029430309,4.724536647,0.056652315,0.815253425,0.93325615
IL22RA1,0.053419327,2.152328861,0.056555871,0.815407605,0.933332917
CLIC4,-0.030238296,6.887946904,0.05650541,0.815488329,0.933332917
KRT42P,-0.134411473,-0.499650364,0.056434813,0.81560133,0.933332917
AQP10,-0.161442991,-0.713677538,0.056426386,0.815614825,0.933332917
SPRTN,-0.03103505,3.817041142,0.056386639,0.815678484,0.933332917
RCBTB1,-0.027393848,4.747615179,0.056317952,0.81578855,0.933332917
BRAP,0.026257262,5.454438937,0.05630248,0.815813352,0.933332917
BRD1,0.035591305,4.946301775,0.056261049,0.815879786,0.933332917
ZNF469,-0.078257193,1.105349118,0.056187552,0.815997701,0.933387826
C1QBP,0.021818275,7.696630342,0.05613836,0.816076668,0.933398177
DOCK2,0.148765632,-0.352622732,0.056043263,0.816229431,0.933483949
IGSF11,-0.112362711,-0.082571467,0.056004644,0.816291508,0.933483949
GDAP2,0.029694859,4.311367597,0.055861389,0.816521973,0.933527247
TOLLIP,0.024483508,6.037841551,0.055831315,0.816570395,0.933527247
ZNF383,0.057459044,1.785636192,0.055822111,0.816585217,0.933527247
ACP1,0.023233694,6.19721266,0.055766356,0.816675033,0.933527247
CEP112,-0.035633194,3.56786335,0.055723901,0.816743456,0.933527247
MAGEE1,-0.044935542,2.577875488,0.055720503,0.816748933,0.933527247
ZNF175,-0.034339011,3.474820609,0.055621875,0.816907999,0.933629123
RAC3,0.036556795,3.825584493,0.055525543,0.817063506,0.933726914
KANSL1-AS1,-0.128145001,-0.428040519,0.055355943,0.817337636,0.933960237
GID4,0.024011393,5.271662061,0.055281537,0.817458041,0.934017875
UHRF2,-0.026976759,5.49419185,0.055206353,0.817579792,0.934072651
VPS4B,-0.021451495,7.792826769,0.055165542,0.817645917,0.934072651
MFNG,-0.050572165,1.970543447,0.054997925,0.817917776,0.934303269
DNAJC1,0.029307251,4.291846598,0.054808858,0.81822495,0.934574186
TIMM17B,0.028133447,4.419538349,0.054722454,0.818365516,0.934654773
TRIM52,-0.036280643,3.318807368,0.05459016,0.818580967,0.934739533
MDC1,0.022494975,6.450775426,0.054578984,0.818599181,0.934739533
SLC24A1,0.029122784,4.452959799,0.054465727,0.818783867,0.934739533
SSU72,0.022837464,6.446679301,0.05446257,0.818789017,0.934739533
FAM218A,0.173143605,-1.194920559,0.054462078,0.81878982,0.934739533
SON,0.018609388,8.45986233,0.05417986,0.819250931,0.935149661
RPS6KA5,-0.050946219,2.099514182,0.054156491,0.819289171,0.935149661
VPS9D1,0.045501962,3.585431043,0.053705271,0.820029228,0.93588888
VPS52,0.021562931,5.840484427,0.053635893,0.820143307,0.93588888
FOPNL,-0.024658503,5.1106468,0.053613117,0.820180774,0.93588888
C18orf25,0.024449212,5.678108938,0.053573899,0.820245311,0.93588888
ATP6V1A,-0.021657508,6.128043536,0.053548375,0.820287325,0.93588888
NOD1,0.037190931,2.888293328,0.053496319,0.820373048,0.935906698
MAN2B2,-0.026649967,6.019040031,0.053335654,0.820637897,0.936100698
CCDC92,-0.025271737,5.182755799,0.053308114,0.820683338,0.936100698
BBS12,-0.045577127,2.486317192,0.053210674,0.820844213,0.93616779
RBM15,-0.030784081,3.828302622,0.053187554,0.820882408,0.93616779
DENND6A,-0.038881749,4.135696321,0.053043102,0.821121242,0.936360176
KDM4A,0.024220487,6.671265639,0.052887365,0.82137912,0.9365031
ZNF646,0.026648741,5.425504119,0.052882685,0.821386877,0.9365031
PRKCE,0.04885953,2.368048168,0.052754838,0.821598882,0.936607609
CADPS2,-0.066027044,1.293601327,0.052678945,0.821724863,0.936607609
PLEKHB2,-0.020368726,7.079107051,0.052677067,0.821727981,0.936607609
TRAF3IP1,-0.021883307,5.834836546,0.052658287,0.821759171,0.936607609
HLA-DMA,0.056521476,1.95287798,0.052582978,0.821884301,0.93667026
CCDC3,-0.105339491,-0.071192478,0.052311861,0.822335568,0.937101312
CLASRP,-0.024918965,4.925297652,0.052239416,0.822456359,0.937101312
MEIS3P1,0.071350349,0.878147465,0.052206823,0.822510732,0.937101312
TINAGL1,0.023706402,9.612089591,0.052187301,0.822543309,0.937101312
HMGA2,0.024953086,6.27044802,0.052141899,0.822619095,0.937107682
CALCOCO1,-0.020036696,7.171174592,0.052023293,0.82281724,0.937218366
LRRC23,0.038138505,3.224156,0.051999711,0.822856664,0.937218366
TMEM50A,-0.044533339,6.931531544,0.051949057,0.822941381,0.937234895
HEXA-AS1,0.130764678,-0.380977183,0.0518885,0.823042716,0.937270345
PDE2A,0.108401769,0.289741144,0.051798968,0.823192654,0.937334321
WFDC2,-0.058869768,2.851163191,0.051771119,0.823239319,0.937334321
JTB,-0.024296883,5.370629665,0.051654953,0.823434118,0.937427327
BMP6,0.187441334,-0.887094808,0.051638669,0.823461443,0.937427327
UBALD2,-0.031903746,4.758775842,0.051556691,0.823599074,0.937504062
HSPD1,0.024106926,7.884431815,0.051274989,0.824072899,0.937735907
TM2D1,-0.036641358,5.550073823,0.051257896,0.824101694,0.937735907
PPIL1,0.027137109,5.364819033,0.051198429,0.824201912,0.937735907
MORN3,-0.124003885,-0.643701437,0.051174962,0.824241476,0.937735907
ATP6V0E2,-0.038199571,3.782871911,0.051155329,0.824274584,0.937735907
TMEM150C,0.151082038,-0.099492776,0.05115067,0.824282443,0.937735907
ALDH7A1,0.019945791,7.428642172,0.051143553,0.824294447,0.937735907
SERTAD2,-0.024310643,5.397100077,0.051024743,0.82449497,0.937738938
GABPB1-AS1,-0.03056162,3.732657056,0.051020808,0.824501614,0.937738938
CEP85,0.027423706,4.382571246,0.051017122,0.82450784,0.937738938
PPARGC1B,0.037054926,3.382769142,0.050870189,0.824756188,0.937941486
UBR7,-0.026488609,4.398164568,0.050791434,0.824889456,0.938013137
ALKBH3,-0.030773775,4.62511461,0.050724023,0.825003615,0.938063049
ACOT13,0.022929189,5.650607183,0.050624624,0.82517209,0.938078888
POPDC3,-0.043472559,2.767680168,0.050580927,0.825246209,0.938078888
DHX15,0.018101014,7.737594723,0.050541368,0.825313338,0.938078888
OGG1,-0.038841809,3.283626918,0.050524258,0.825342381,0.938078888
CRYL1,0.034493208,3.263722387,0.050508647,0.825368885,0.938078888
ZNRD1,0.036045038,3.488956573,0.050291695,0.825737658,0.938333509
ANKRD16,0.042229706,2.574187891,0.050280517,0.82575668,0.938333509
FMOD,0.082998094,0.378588162,0.05025285,0.825803775,0.938333509
TANGO2,-0.027488949,4.63198449,0.050181347,0.825925549,0.938392007
C19orf18,-0.084125194,0.885878226,0.050089161,0.826082681,0.938490664
MLH3,0.03392919,3.369465104,0.050024546,0.82619291,0.938536023
BAIAP2L1,0.019330174,7.126335547,0.049959465,0.826304008,0.938550261
DOT1L,-0.039498371,3.927197061,0.049934849,0.82634605,0.938550261
DDX59,-0.031408822,3.895196971,0.049860835,0.826472524,0.938575162
FICD,0.07414058,0.990284907,0.049825496,0.826532945,0.938575162
TMEM143,-0.054742164,1.968058417,0.049784028,0.826603875,0.938575162
DPCD,-0.028355603,4.334722006,0.049757541,0.826649196,0.938575162
FYTTD1,0.020334078,6.592934352,0.049672619,0.826794591,0.93859511
PHF13,-0.030026624,4.167750092,0.04963871,0.826852682,0.93859511
AKAP1,0.021525446,5.914426373,0.04962412,0.826877684,0.93859511
CCDC84,0.033635443,3.685323432,0.049538292,0.827024837,0.938682331
RHNO1,0.02920156,4.41149313,0.049475893,0.827131906,0.938724045
UBQLN1,0.01851473,7.258726759,0.049392766,0.827274653,0.938746142
TNXB,-0.114262012,0.161339165,0.049382662,0.827292012,0.938746142
ZNF428,0.040844145,3.12509031,0.049237076,0.827542345,0.938950391
MTO1,0.028386346,4.439960278,0.049147041,0.827697353,0.939015705
CAMTA1,0.028604676,4.328248418,0.049105295,0.827769275,0.939015705
EI24,-0.018912176,7.947567699,0.049073871,0.827823435,0.939015705
ALDH5A1,-0.049467194,2.545527451,0.048968631,0.828004953,0.939015705
LINC00460,-0.172760532,-0.960086373,0.048954271,0.828029737,0.939015705
AGO1,-0.024051317,4.895121192,0.048934807,0.828063337,0.939015705
HSD11B1L,0.068466715,0.876706724,0.048918046,0.828092276,0.939015705
SFSWAP,0.024966213,5.672111649,0.048827371,0.828248922,0.939041732
RNASE4,-0.046209583,2.275191043,0.048790125,0.828313311,0.939041732
RBM23,-0.022739776,5.780455844,0.048755741,0.828372775,0.939041732
MT1A,0.220178013,-1.487216256,0.048741974,0.82839659,0.939041732
PLAGL1,0.030323639,4.168633484,0.048490356,0.828832479,0.939352621
ZNF286A,0.026892756,4.041196409,0.048448757,0.828904659,0.939352621
INO80B,0.148007879,-0.688028625,0.048434691,0.828929072,0.939352621
TUBGCP5,0.023637942,4.741479661,0.048421308,0.828952302,0.939352621
LGALS7B,0.048588319,3.02130888,0.048306723,0.829151348,0.939472111
COMMD9,-0.02540491,4.91074176,0.048233599,0.8292785,0.939472111
KDM4B,-0.027725,5.676133497,0.048195399,0.829344965,0.939472111
ENY2,0.027377587,5.136308014,0.048187699,0.829358366,0.939472111
FBXW9,-0.046405463,2.381872088,0.04815826,0.82940961,0.939472111
CUBN,0.132724829,-0.224135948,0.048065399,0.829571362,0.939473146
NPRL2,0.036259528,3.238283474,0.048020072,0.829650376,0.939473146
GTF2B,-0.023257587,5.395423237,0.047869509,0.829913116,0.939473146
NMU,0.056778674,1.513494965,0.047832773,0.829977289,0.939473146
CDK5R2,-0.090459285,0.068472775,0.047790472,0.830051215,0.939473146
ATAD5,-0.081527666,0.520766414,0.047774811,0.830078593,0.939473146
KLHL15,0.047432791,1.896190792,0.047701372,0.830207039,0.939473146
ZDHHC9,0.018784457,6.64639924,0.047681719,0.830241431,0.939473146
SELPLG,-0.059089805,1.569495168,0.047644752,0.83030614,0.939473146
NMD3,0.023182912,5.906902835,0.047636326,0.830320893,0.939473146
MAN1A1,-0.039660576,2.828243364,0.04762557,0.830339728,0.939473146
RBM25,0.022419226,8.265139232,0.047589087,0.830403629,0.939473146
CASP9,-0.037037682,3.07264449,0.04757603,0.830426506,0.939473146
RIC3,-0.076139658,0.951156592,0.047565446,0.830445051,0.939473146
RMND5B,0.03481575,3.265772896,0.047553428,0.830466112,0.939473146
C7orf26,0.03412939,3.070496466,0.047503171,0.830554218,0.939493205
LANCL2,-0.03005843,4.169274989,0.047400402,0.830734532,0.939617555
GATAD1,-0.023313387,5.046375427,0.047287039,0.830933672,0.939763175
TACSTD2,-0.024919868,10.66464464,0.047124261,0.831220058,0.940007435
DPYSL2,0.03296983,4.155561545,0.046974392,0.831484191,0.940226491
MST1L,0.130701367,-0.524957327,0.046797107,0.831797214,0.940434886
ABCA4,0.108573675,-0.118520822,0.046790228,0.831809373,0.940434886
CHL1,-0.084660053,0.661451708,0.046609731,0.832128734,0.940639028
BUD13,0.025196187,4.346675904,0.046587933,0.832167345,0.940639028
BZW1,0.019079592,8.454831065,0.046566364,0.83220556,0.940639028
CCDC88B,0.043695961,3.033274335,0.046529005,0.832271775,0.940639028
MALSU1,0.034727947,3.053603494,0.046396273,0.832507251,0.940749447
TOE1,0.035951414,2.929334608,0.046373258,0.832548117,0.940749447
KLC3,0.048088035,3.08203638,0.046354813,0.832580877,0.940749447
MTR,-0.021326575,5.73668712,0.046111235,0.833014127,0.940866959
TAF7,-0.021229713,7.177852895,0.046013882,0.833187624,0.940866959
LOC646762,-0.043723738,2.299607059,0.045960197,0.833283381,0.940866959
MRPL21,-0.02558454,4.711372162,0.045904047,0.833383598,0.940866959
UBE2I,0.022246219,8.124101162,0.045891381,0.833406213,0.940866959
ZNF7,-0.026153752,4.765589255,0.045827151,0.833520945,0.940866959
TPX2,-0.02282454,5.585846274,0.045826202,0.83352264,0.940866959
ZNF592,0.021649754,5.139179815,0.045753273,0.833653016,0.940866959
CHEK2,-0.032622059,3.787045776,0.045748857,0.833660914,0.940866959
CBX3,-0.023081711,7.058350219,0.04566869,0.833804363,0.940866959
C9orf40,-0.041804422,2.366916622,0.045638361,0.833858666,0.940866959
PYROXD1,-0.046549493,4.083449428,0.045533231,0.834047048,0.940866959
WDR33,-0.019546842,6.207869379,0.045510918,0.834087061,0.940866959
SLC7A7,0.140594042,-0.871534987,0.045451421,0.834193802,0.940866959
PEX14,0.030968031,5.141749414,0.045448644,0.834198785,0.940866959
CYP2C18,0.107120925,-0.079974519,0.045437797,0.834218253,0.940866959
LOC389641,-0.06483121,0.830425519,0.045402338,0.834281913,0.940866959
GLIPR2,-0.074342836,0.96037314,0.04537787,0.834325857,0.940866959
EME2,-0.058243088,2.0360015,0.045372549,0.834335414,0.940866959
DPH5,-0.023999472,5.130998422,0.0453693,0.834341251,0.940866959
ZMYM5,-0.030855857,3.697478853,0.045341054,0.834392,0.940866959
GNAQ,-0.026151788,4.8294566,0.045323443,0.834423649,0.940866959
AGRN,-0.036880461,8.113319259,0.045309901,0.834447989,0.940866959
CNPY4,-0.033100345,3.431465484,0.045305266,0.834456321,0.940866959
C9orf116,0.084808711,0.349721819,0.045227774,0.834595692,0.940866959
MZT2A,0.065647956,3.226683493,0.0452186,0.834612199,0.940866959
DUOXA1,-0.024699774,4.871155017,0.045202853,0.83464054,0.940866959
PRC1,-0.021612318,5.311009885,0.045193023,0.834658232,0.940866959
GABRB3,-0.051945161,1.888423737,0.045128019,0.834775287,0.94091946
SUGT1P1,0.176632251,-1.164244685,0.045036388,0.834940438,0.941026158
ZNF570,0.045190712,2.154854883,0.044966255,0.835066963,0.941028783
LPAR5,-0.035198523,3.482148008,0.044956957,0.835083745,0.941028783
UGT2B7,0.09856793,-0.030595006,0.044906044,0.835175668,0.941052935
FCHO2,-0.023587314,5.365044087,0.044743871,0.83546884,0.941160541
PITPNB,0.024122475,5.27390741,0.044722923,0.835506751,0.941160541
C17orf53,-0.046502189,1.767208803,0.044700114,0.835548039,0.941160541
BCAR1,0.030514136,5.784625218,0.04466702,0.835607963,0.941160541
TRMT10B,-0.045746159,2.332996139,0.044658195,0.835623948,0.941160541
