X	DMSO_48h_run1	DMSO_48h_run2	DMSO_48h_run3	DMSO_48h_run4	DMSO_48h_run5	NK_48h_run1	NK_48h_run2	NK_48h_run3	NK_48h_run4	NK_48h_run5	VPA_EC20_48h_run1	VPA_EC20_48h_run2	VPA_EC20_48h_run3	VPA_EC20_48h_run4	VPA_EC20_48h_run5
hcrtr2_86343	25	34	30	40	0	29	33	28	28	35	31	24	12	16	30
sfrp1b_86344	15	60	42	22	0	17	86	17	32	36	35	18	19	28	40
cnpy2_86345	96	152	69	112	0	116	131	93	125	111	205	98	145	149	112
mrpl19_86346	28	24	20	22	0	30	18	34	16	16	22	13	33	21	13
zfand1_86347	38	25	28	36	0	25	32	24	21	29	39	31	28	34	26
gria1a_86348	7	3	4	1	0	12	6	2	1	2	2	1	3	2	0
prc1b_86349	25	35	28	70	0	48	55	55	60	49	20	55	40	45	52
dffb_86350	52	59	47	56	0	26	71	52	66	59	46	54	49	60	55
si:dkey-92j12.5_86351	21	7	14	18	0	35	13	13	24	6	12	15	11	30	25
sod3b_86352	4	4	3	9	0	4	4	5	4	1	0	2	2	2	3
si:ch211-113a14.19_86353	8174	8907	8677	9422	10	7625	9825	9901	9860	9430	8660	7497	10330	5787	6298
dnajb14_86354	20	36	37	46	0	40	27	20	31	27	16	25	21	22	29
chmp4c_86355	70	74	79	117	0	61	61	55	79	91	66	68	100	92	64
nfkb2_86356	41	34	42	51	0	56	50	67	30	36	47	50	58	49	39
yrk_86357	32	26	38	47	0	41	47	45	36	39	44	33	32	53	25
faima_86358	67	68	72	75	0	92	52	70	79	53	83	66	95	107	64
akr7a3_86359	23	25	17	30	0	17	25	32	49	27	21	28	26	44	26
wdr61_86360	242	327	289	287	0	283	321	334	264	289	301	294	258	308	274
pgk1_86361	377	636	583	487	2	520	557	566	447	526	474	505	622	447	421
hoxa10b_86362	113	96	85	119	0	146	88	100	88	101	113	93	101	95	87
sumf1_86363	5	6	1	6	0	10	3	1	12	1	4	5	13	5	2
wnt7bb_86364	7	4	3	1	0	3	1	2	9	5	5	2	0	8	9
cfhl4_86365	13	69	9	115	0	24	62	9	19	157	22	27	22	13	85
hsp90ab1_86366	975	1067	1255	1043	1	1414	1001	1327	653	905	903	824	1197	587	680
nr4a3_86367	21	6	8	7	0	12	9	19	6	8	22	8	14	9	15
mcm7_86368	666	333	402	576	0	610	345	394	412	336	605	288	406	379	346
rasgef1ba_86369	122	92	110	141	0	159	87	95	91	84	98	84	133	96	69
pole2_86370	3	1	9	9	0	5	4	8	4	1	5	2	3	9	3
ube3c_86371	11	9	21	16	0	33	15	14	17	7	36	8	21	21	6
prkaa1_86372	27	12	13	15	0	31	13	20	14	10	24	15	20	13	14
neurog1_86373	563	320	334	378	0	547	298	314	303	245	553	340	388	468	274
prkcz_86374	4	3	0	3	0	2	1	0	1	0	3	0	2	3	0
smtnb_86375	3	5	1	3	0	4	4	6	5	4	6	1	1	4	5
cyp2aa9_86376	6	8	9	22	0	15	10	9	22	18	3	3	4	20	29
zcchc8_86377	4	9	2	14	0	12	5	9	6	0	8	8	6	9	2
cct7_86378	24	17	9	50	0	37	9	28	22	21	19	15	16	21	13
mxc_86379	8	25	20	14	0	11	21	19	27	20	11	10	14	11	20
htra1b_86380	2	3	3	0	0	1	5	1	2	5	2	1	1	3	3
tcerg1a_86381	216	133	117	230	0	217	136	170	177	131	178	163	177	223	145
cdk19_86382	13	13	14	22	0	24	19	21	19	10	8	11	6	13	11
metrn_86383	19	5	19	39	0	37	4	10	13	7	18	20	8	29	12
stk25b_86384	22	17	13	21	0	15	20	12	28	21	11	21	14	21	21
ext1b_86385	54	41	45	72	0	92	31	39	42	39	63	48	63	49	34
myl9b_86386	25	11	11	13	0	20	13	31	25	9	32	20	18	31	17
icmt_86387	5	4	9	4	0	4	2	1	1	7	2	5	0	1	3
ssb_86388	17	18	28	26	0	23	11	17	38	32	12	17	37	31	37
cd36_86389	11	10	6	12	0	3	2	7	6	4	1	10	6	2	7
hmg20b_86390	3	0	2	2	0	3	2	2	0	0	2	2	4	0	3
litaf_86391	4	1	2	5	0	7	7	12	6	7	5	5	8	6	13
mybl2b_86392	1	3	3	5	0	1	4	1	5	5	4	4	2	2	6
plxdc2_86393	358	250	318	385	0	384	234	385	329	263	411	347	418	412	330
h2afva_86394	685	787	823	595	1	795	692	751	651	649	661	740	797	489	483
tdo2b_86395	2	7	2	5	0	5	3	4	6	3	3	2	4	3	2
psme2_86396	5	2	5	3	0	0	3	3	4	4	1	1	5	1	13
cyp2k17_86397	2	1	0	2	0	0	1	5	3	0	1	3	3	5	3
adamts5_86398	11	10	6	3	0	5	6	3	7	6	2	5	2	13	9
ech1_86399	6	7	1	7	0	6	2	5	0	11	7	1	14	2	6
psmb13a_86400	7	2	1	0	0	3	1	2	8	2	1	10	0	2	4
marcksa_86401	51	18	14	36	0	55	22	22	23	24	40	19	33	39	36
chic2_86402	10	11	7	9	0	16	8	9	8	7	8	4	6	6	14
nfkbiz_86403	5	5	1	3	0	0	1	0	5	3	1	1	2	1	8
saa_86404	3	2	2	5	0	0	4	0	3	3	0	0	3	5	3
ddit3_86405	65	23	61	47	0	62	33	48	31	33	58	49	40	57	40
timm17b_86406	82	74	58	63	0	70	62	68	55	55	68	74	59	73	79
oxct1a_86407	20	20	20	23	0	23	16	11	18	21	17	21	15	13	12
si:busm1-266f07.2_86408	0	2	0	0	0	4	0	0	0	2	0	1	2	1	1
cd79a_86409	2	4	1	8	0	4	3	7	12	5	3	8	6	7	7
znf143a_86410	6	12	12	17	0	6	7	15	12	10	9	7	11	13	10
si:ch73-160i9.2_86411	3	5	2	8	0	3	4	3	12	7	3	4	10	11	10
crim1_86412	61	82	39	76	0	73	109	76	47	78	74	56	70	101	103
gabra2a_86413	6	1	1	3	0	0	1	4	3	2	4	1	3	9	5
scn4ab_86414	18	31	37	40	0	32	36	31	34	40	24	34	31	33	31
psmb6_86415	26	40	51	32	0	29	41	45	43	39	29	44	58	24	31
abca5_86416	23	16	12	26	0	24	6	16	5	10	21	24	9	8	16
espn_86417	0	2	0	0	0	0	0	0	2	0	1	0	1	1	0
cgrrf1_86418	35	43	50	74	0	33	44	40	57	48	44	59	47	45	43
il11a_86419	4	1	5	4	0	6	3	4	8	7	8	2	5	7	5
mbpa_86420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prelid3b_86421	221	111	146	175	0	181	106	154	151	94	176	136	152	192	96
ggt5a_86422	149	92	120	90	0	123	96	103	100	98	176	128	124	116	63
mdm2_86423	4	4	8	6	0	2	1	9	9	29	4	8	2	12	8
irs1_86424	27	16	22	29	0	53	28	20	16	15	24	27	16	28	15
arpp19a_86425	1376	1765	1274	1479	1	1288	1617	1327	1594	1717	1492	1885	1426	1532	1470
elac2_86426	2	2	4	8	0	5	1	2	8	4	4	6	3	7	6
pink1_86427	137	59	85	118	0	131	79	113	74	88	121	98	111	119	103
vwf_86428	0	1	2	7	0	6	1	8	3	7	1	0	3	7	6
lum_86429	29	18	22	22	0	19	24	33	24	25	20	12	15	25	24
cyp2k16_86430	1	2	0	2	0	3	2	22	4	4	3	2	1	8	6
cdca7a_86431	105	85	101	98	0	139	86	119	75	82	99	97	131	67	59
stam2_86432	121	81	89	98	0	125	98	118	93	93	95	110	123	116	88
thrb_86433	131	50	66	79	0	135	51	63	58	92	69	50	88	68	51
strbp_86434	15	10	9	7	0	8	14	7	8	13	27	5	24	7	12
fshr_86435	2	0	0	0	0	0	2	0	4	1	0	2	0	0	4
ctps1a_86436	63	27	47	65	0	76	35	62	47	34	80	35	64	34	41
sybl1_86437	177	248	219	199	0	167	251	178	294	245	168	312	198	293	255
srsf9_86438	11	14	10	1	0	6	12	6	13	17	10	5	7	13	8
gbf1_86439	159	161	174	228	1	180	181	197	173	177	157	153	161	171	153
zgc:153659_86440	8	3	9	10	0	7	5	6	10	15	9	5	5	14	6
smx5_86441	217	134	130	142	0	262	140	189	123	96	220	111	142	96	123
camsap2a_86442	547	674	529	686	1	648	694	611	666	559	488	489	513	752	617
pafah1b1a_86443	385	393	398	378	0	441	451	381	379	440	357	332	375	403	371
mapk14a_86444	41	28	25	71	0	69	43	44	50	77	38	23	55	40	27
rad50_86445	37	34	30	39	0	40	25	36	50	34	31	40	47	42	36
zgc:165532_86446	27	12	19	20	0	24	13	24	21	19	21	21	29	31	19
wdr12_86447	17	49	44	21	0	46	25	67	73	38	49	78	69	66	30
ophn1_86448	1	1	2	4	0	6	0	0	2	2	2	2	4	2	0
zgc:153642_86449	6	0	1	2	0	1	4	3	4	3	8	4	1	6	6
hpn_86450	13	5	3	10	0	7	5	8	12	8	6	6	6	7	14
tyrobp_86451	1	1	0	2	0	1	0	2	5	0	1	2	1	4	2
pcolcea_86452	9	7	2	3	0	6	3	7	6	12	9	5	3	6	4
tet3_86453	39	21	26	6	0	34	12	13	14	16	6	6	10	10	14
areg_86454	4	6	0	5	0	0	5	11	3	7	13	2	0	13	3
aspn_86455	11	39	18	38	0	13	37	21	33	35	8	8	20	28	20
atp6v0a1a_86456	76	110	131	138	0	75	109	105	111	203	69	117	109	133	162
kif4_86457	821	510	649	800	1	816	577	665	637	656	767	581	676	629	585
ier2b_86458	139	92	59	120	0	110	104	57	92	91	92	206	62	119	132
tmem129_86459	11	12	10	8	0	16	12	23	13	19	17	13	21	12	15
ighv14-1_86460	45	16	62	82	0	53	2	40	29	60	14	73	45	33	18
gucy1b1_86461	1	1	2	4	0	5	4	4	7	5	3	3	1	7	6
mta1_86462	392	193	237	298	0	421	216	254	222	175	455	298	320	275	225
abcb10_86463	14	4	13	18	0	8	8	17	14	25	14	6	10	11	10
dctd_86464	114	72	96	89	0	144	86	120	89	61	151	101	129	101	96
TST_86465	2	6	1	2	0	4	1	5	7	11	1	5	5	7	2
serpine1_86466	62	61	61	60	0	90	98	52	61	61	80	129	76	58	76
cyp19a1b_86467	2	1	0	3	0	5	2	4	2	6	1	3	1	9	2
cx43_86468	162	274	213	183	0	199	268	257	188	206	161	210	238	156	192
epsti1_86469	4	2	2	4	0	3	1	3	7	3	3	3	5	6	7
ldlra_86470	3	9	3	6	0	3	7	7	9	9	3	5	6	11	6
amdhd2_86471	59	42	56	50	0	98	42	64	47	46	72	42	56	51	48
nfe2l3_86472	350	297	261	327	0	319	311	266	270	279	316	316	306	294	306
aifm1_86473	129	293	222	196	0	162	261	235	218	234	184	280	282	205	215
anxa2b_86474	4	9	2	4	0	5	14	5	8	12	5	9	12	9	5
hmox1a_86475	14	13	45	38	0	26	16	47	18	23	27	25	46	22	10
prkca_86476	19	58	43	39	0	28	57	54	69	82	29	46	65	39	63
gnai3_86477	4	4	6	21	0	7	7	9	10	10	3	7	9	8	6
gclc_86478	2	2	1	5	0	5	2	2	1	1	7	1	1	3	1
sulf2b_86479	530	653	557	574	1	591	670	483	589	643	587	499	589	531	510
npepl1_86480	129	109	153	125	0	167	133	174	131	136	138	102	139	112	104
vegfab_86481	12	5	1	7	0	8	3	8	5	2	11	6	3	11	7
hmga2_86482	214	104	119	191	0	234	105	130	113	88	239	105	156	115	79
kcnj12a_86483	3	2	3	0	0	4	4	1	4	7	5	2	0	8	5
prl_86484	8	1	3	5	0	2	1	2	5	6	8	5	3	8	8
c2cd2_86485	72	53	58	94	0	99	72	74	66	48	80	53	85	55	40
sys1_86486	90	87	73	122	0	133	98	90	67	55	126	60	65	101	54
tnfrsf1b_86487	47	44	43	61	1	64	51	58	60	52	42	48	44	52	49
dlx2a_86488	5	5	4	5	0	3	4	6	9	11	3	2	3	10	9
dazl_86489	5	6	9	10	0	5	5	6	14	14	5	10	17	7	18
steap4_86490	6	1	4	4	0	3	0	0	2	4	11	2	4	0	2
samhd1_86491	10	5	7	21	0	19	7	14	13	11	16	5	12	14	10
kat6b_86492	311	285	262	334	0	329	286	247	337	288	292	285	295	282	261
klhdc2_86493	49	12	21	29	0	52	14	20	29	19	37	17	20	16	21
fgf22_86494	14	9	16	17	0	11	14	18	10	12	5	9	12	4	10
wipf2a_86495	221	165	173	181	0	224	170	205	196	200	219	160	198	181	150
klf6a_86496	834	648	639	809	2	761	674	662	713	611	761	717	619	716	595
lgals8b_86497	0	1	1	2	0	5	5	1	0	3	2	0	0	2	1
smndc1_86498	11	1	5	12	0	11	5	9	3	5	11	7	6	5	5
sema4ba_86499	151	122	125	184	0	196	137	136	140	152	144	127	136	127	133
aanat2_86500	1	2	2	4	0	4	5	3	7	2	3	6	5	8	5
dok2_86501	18	10	5	1	0	5	9	17	6	7	18	12	12	4	11
cryz_86502	2	2	2	6	0	2	1	1	3	2	2	0	1	2	8
tcea2_86503	92	68	83	80	0	149	65	101	61	73	102	109	133	102	73
lgi1a_86504	327	196	190	266	0	308	175	234	279	166	362	253	262	298	244
evla_86505	587	530	381	551	0	482	591	422	603	579	391	605	465	615	520
insl3_86506	1	1	0	3	0	0	1	4	2	2	1	6	1	3	9
hoxd10a_86507	29	28	20	34	0	36	26	16	26	23	26	38	24	25	23
psmc1a_86508	270	108	250	194	0	349	109	264	153	148	224	407	349	153	104
abcf1_86509	89	161	247	235	1	103	80	108	205	314	44	52	254	209	256
sash3_86510	2	4	5	12	0	11	8	3	10	4	5	0	3	5	16
tnfrsf21_86511	6	2	3	12	0	6	0	4	2	8	2	8	4	6	10
hook2_86512	26	9	12	13	0	13	12	16	9	8	24	12	10	9	5
btr18_86513	3	4	1	1	0	3	0	9	4	2	1	2	4	7	0
pibf1_86514	219	192	171	193	0	167	160	146	222	176	173	184	159	231	181
cyp2aa1_86515	2	4	4	4	0	3	1	6	6	5	4	0	1	4	7
s100a1_86516	10	1	2	9	1	1	8	10	10	6	7	9	6	7	7
pou5f3_86517	1	2	2	2	0	2	3	8	2	7	4	1	6	2	2
cldnj_86518	20	18	17	28	0	9	25	23	16	27	19	17	23	23	19
insig1_86519	6	4	4	5	0	1	6	3	4	8	5	1	1	9	5
hmgb1b_86520	292	323	340	262	0	323	360	313	119	166	149	258	313	108	120
fcer1gl_86521	3	7	6	7	0	9	7	6	3	7	4	6	5	8	10
sh3glb1a_86522	92	44	76	63	0	96	56	74	64	58	42	52	36	58	21
mtor_86523	231	225	251	302	0	313	219	269	264	241	246	233	277	235	216
ephx5_86524	2	6	2	4	0	2	1	2	2	6	4	3	7	7	3
cyp2aa8_86525	105	88	108	93	1	172	100	112	63	135	124	148	272	103	107
si:dkey-188i13.6_86526	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
supv3l1_86527	7	5	3	6	0	8	4	1	3	9	2	2	2	7	7
csf1rb_86528	10	9	9	6	0	15	7	12	17	16	13	7	11	13	26
sgk3_86529	4	8	4	12	0	6	2	5	7	12	4	5	10	9	6
wu:fd46c06_86530	0	0	3	3	0	2	0	0	2	0	0	0	1	6	5
cbwd_86531	4	4	4	0	0	4	5	3	1	3	3	1	2	4	2
hif1al_86532	153	70	110	130	0	150	68	128	90	99	130	75	149	83	78
arl1_86533	6	6	6	10	0	9	1	12	3	5	8	8	3	11	8
tph1a_86534	4	1	3	10	0	4	1	2	4	2	6	1	4	2	1
crk_86535	12	3	6	12	0	12	8	17	13	10	21	11	15	9	15
prrx1a_86536	7	2	2	11	0	12	3	12	9	4	9	5	11	18	11
nenf_86537	18	24	23	7	0	18	19	17	25	19	9	28	10	9	8
cyp3a65_86538	3	2	6	10	0	3	2	1	5	3	8	0	2	11	12
neu4_86539	2	3	3	2	0	2	4	6	10	8	2	6	4	5	11
ormdl3_86540	9	1	2	5	0	5	0	1	0	7	4	7	3	12	8
slc5a3a_86541	3	4	0	4	0	2	2	0	6	4	0	2	4	9	6
fbxo5_86542	187	56	97	121	0	233	64	65	89	73	144	95	83	92	63
prkag2b_86543	48	36	32	42	0	46	33	50	48	38	48	35	49	40	44
gata6_86544	95	71	127	157	0	121	80	122	97	87	112	91	128	152	95
slbp_86545	1422	1793	1365	1492	2	1194	1525	1383	1765	1904	1300	2188	1252	1759	1822
eef2l2_86546	209	314	339	273	0	307	246	293	266	199	300	237	306	215	151
nek2_86547	273	274	173	239	0	233	258	193	258	257	230	242	172	276	242
rca2.2_86548	4	3	2	1	0	1	2	0	5	3	2	2	0	0	6
nos1_86549	198	202	201	240	0	195	168	207	202	260	208	152	231	240	165
traf6_86550	45	36	30	43	0	53	20	25	27	22	54	33	30	15	45
cel.2_86551	8	2	4	4	0	3	2	2	13	9	0	11	5	11	12
gins1_86552	147	124	115	119	1	212	107	121	107	114	148	138	166	126	111
mtnr1ab_86553	10	5	6	9	0	11	13	7	12	12	14	12	13	2	10
glb1_86554	58	41	38	25	0	38	55	38	40	50	60	26	36	33	24
myl4_86555	2	8	0	4	0	4	3	0	6	7	1	7	2	4	3
acta1a_86556	914	901	1524	997	2	1073	1063	1321	1120	1304	455	1329	1212	781	461
mki67_86557	1656	1770	2017	2104	2	1975	1840	1856	1741	1828	1401	1922	1971	1363	1251
mrpl15_86558	474	751	602	580	1	442	750	642	782	918	441	668	575	616	695
eps15_86559	28	14	27	16	0	39	19	24	19	21	60	26	99	19	47
adra2b_86560	10	3	8	25	0	22	2	9	6	9	10	3	13	8	10
dpm2_86561	13	15	22	22	0	11	20	31	8	19	14	14	18	15	15
vtg5_86562	4	4	2	17	0	4	7	6	22	13	11	3	4	20	14
ptgfr_86563	4	2	1	7	0	2	1	1	8	3	0	4	2	6	5
etfa_86564	30	18	9	21	0	44	14	8	15	20	36	16	19	30	15
parvb_86565	13	7	5	9	0	5	4	5	6	4	6	4	5	7	3
zap70_86566	9	0	3	1	0	5	2	6	7	4	5	1	4	4	5
snx7_86567	15	8	17	32	0	37	15	21	18	18	33	19	18	17	13
arsj_86568	26	25	17	29	0	43	31	15	18	34	24	33	34	14	24
btr26_86569	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0
tg_86570	0	0	3	3	0	3	0	3	2	5	2	0	6	5	2
acadl_86571	154	56	68	89	0	157	91	101	91	66	125	74	107	83	66
gria1b_86572	7	0	4	0	0	4	3	0	3	1	6	3	3	6	7
ctsc_86573	10	0	2	17	0	6	6	5	9	8	6	6	11	6	6
rnls_86574	17	14	19	27	0	28	14	17	16	16	10	22	24	17	13
ccl35.2_86575	0	0	0	1	0	0	2	2	0	2	0	2	0	1	0
tp53_86576	34	70	62	78	0	56	47	208	45	47	56	45	69	43	37
msmo1_86577	4	0	0	6	0	0	0	1	3	1	0	2	0	5	1
otog_86578	3	2	3	6	0	2	4	4	5	9	4	2	2	1	3
pdia5_86579	207	234	173	195	0	191	232	218	247	262	213	247	222	251	195
tnfa_86580	8	0	1	7	0	1	0	2	10	3	10	2	1	6	4
tmx2b_86581	205	170	213	216	0	173	208	256	174	211	179	235	202	150	119
med1_86582	273	216	203	272	0	245	246	251	252	249	163	222	245	222	174
zbtb41_86583	147	88	93	103	1	130	106	94	117	79	116	91	83	122	94
nfkbie_86584	4	0	5	15	0	7	3	10	10	13	7	1	6	12	6
chrna4b_86585	4	2	1	1	0	6	1	7	5	5	5	5	8	5	2
aldh9a1a.1_86586	270	143	179	172	0	291	165	207	150	127	305	154	227	125	118
rpl36a_86587	211	284	286	253	0	290	266	284	196	232	233	208	296	127	155
poc1bl_86588	7	1	6	14	0	7	4	6	10	9	5	3	11	17	6
triap1_86589	15	3	6	17	0	8	8	3	13	5	7	1	9	14	11
pitpnab_86590	45	17	22	23	0	46	20	26	10	21	34	20	35	34	23
espl1_86591	356	153	210	276	0	346	198	231	256	224	301	250	258	250	232
pak4_86592	14	4	19	16	0	25	3	20	10	3	13	19	22	8	10
bcl2b_86593	1	4	6	4	0	1	4	4	12	3	6	0	8	0	9
ccng1_86594	6241	5277	4192	6908	3	5652	5735	9129	6809	4421	5863	6109	5305	6302	4269
cdc7_86595	35	15	22	29	0	34	18	30	24	23	35	27	20	21	27
BX001030.1_86596	1	2	0	5	0	3	2	3	4	0	3	0	5	4	4
snn_86597	21	24	19	19	0	45	16	26	10	9	26	13	24	25	19
adora2aa_86598	9	15	18	10	0	16	17	16	11	12	17	17	15	23	19
mest_86599	37	50	39	40	0	36	47	26	39	49	62	48	59	19	33
si:dkey-253i9.4_86600	22	26	23	49	0	33	27	16	35	32	15	27	36	24	18
kyat3_86601	39	82	72	57	0	49	51	45	66	77	57	93	82	74	76
gpr18_86602	4	1	4	4	0	5	1	3	3	0	4	2	3	7	6
gper1_86603	6	6	0	7	0	11	1	2	2	7	3	3	5	11	8
ilk_86604	47	21	31	38	0	55	24	49	35	32	61	40	30	14	19
f13a1b_86605	23	2	6	13	0	18	10	12	12	8	14	14	11	24	16
star_86606	4	1	4	4	0	6	2	8	10	6	6	2	5	7	3
ube2c_86607	83	172	221	209	0	192	201	118	208	195	167	153	145	127	138
cdkn2a/b_86608	8	4	2	2	0	2	2	4	6	4	6	3	7	4	11
trip13_86609	5	0	0	2	0	1	3	3	5	2	1	2	2	8	2
gbp2_86610	17	5	19	24	0	17	5	26	12	14	16	7	7	12	13
plce1_86611	10	5	6	16	0	20	9	21	29	17	21	7	11	22	10
iars_86612	1862	1203	1213	1665	2	1789	1275	1492	1761	1267	1921	1548	1641	1954	1662
gpx2_86613	3	2	0	9	0	3	2	2	1	5	0	3	1	6	4
kctd5a_86614	363	257	242	315	0	363	229	301	301	250	315	277	311	313	242
olfml2a_86615	16	13	11	19	0	19	15	22	15	19	6	15	16	22	24
casp9_86616	3	3	4	4	0	4	2	5	4	6	1	6	7	10	12
ak3_86617	34	25	28	38	0	36	28	22	26	37	25	25	36	43	22
dusp3a_86618	212	234	225	209	0	216	277	192	260	251	242	275	243	254	282
si:ch211-113e8.5_86619	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3
tlr8a_86620	2	3	1	3	0	0	1	5	4	6	8	3	1	8	6
gnmt_86621	174	178	200	205	0	161	180	284	205	253	169	317	233	197	221
tpd52l2b_86622	0	1	2	0	0	2	0	3	0	0	0	0	0	4	1
il2rb_86623	5	2	3	10	0	2	1	2	4	3	5	2	2	1	5
psmb8a_86624	1	1	2	1	0	0	1	0	5	3	4	0	1	4	7
pde6c_86625	12	12	10	9	3	12	0	14	10	9	5	7	5	10	14
psip1b_86626	850	1395	850	1163	0	447	1152	815	1388	1259	797	1189	823	1031	1213
chmp2ba_86627	0	1	2	1	0	1	1	0	0	1	0	0	1	3	0
unc50_86628	45	34	35	37	0	61	27	58	30	31	46	25	52	43	34
polr2k_86629	94	139	96	121	0	80	127	132	182	141	93	145	107	139	120
hmgcs1_86630	54	20	36	34	0	79	35	22	39	39	64	19	58	60	34
mdh2_86631	445	495	658	620	0	694	584	691	551	512	766	496	595	543	507
cfh_86632	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
rrnad1_86633	10	21	13	16	0	22	17	14	19	19	23	12	21	22	21
srsf2a_86634	5066	4314	3972	4704	3	4610	3968	4191	3972	4099	5092	4153	4663	4059	3346
dnaja3a_86635	15	7	6	8	0	10	6	17	8	10	11	9	10	6	11
elovl2_86636	9	4	2	10	0	4	4	15	5	16	4	7	9	7	9
isoc1_86637	27	6	8	31	0	19	14	23	7	14	18	10	18	20	14
kif18a_86638	36	35	32	47	0	27	19	25	36	21	6	20	21	43	23
tet2_86639	12	5	3	22	0	14	8	13	20	8	13	6	2	10	3
il7r_86640	8	4	4	8	0	5	4	8	5	14	1	11	9	15	9
atp5f1b_86641	5193	9582	8460	6120	13	6195	10215	6589	8652	6706	7577	8392	9698	7483	5968
nmt1a_86642	53	55	48	61	0	76	33	44	34	51	47	53	65	23	35
znf451_86643	9	12	17	18	0	26	9	15	9	9	15	13	9	14	14
bmper_86644	6	2	2	13	0	4	5	7	5	7	8	7	3	11	10
pln_86645	0	6	2	9	0	0	5	4	9	15	3	6	2	5	2
appbp2_86646	421	377	323	453	0	499	315	323	311	320	427	319	349	313	294
gcnt3_86647	19	7	10	23	0	12	3	6	22	22	9	12	3	18	24
thraa_86648	3	1	1	3	0	3	2	1	4	1	3	4	0	6	5
cpt2_86649	54	44	57	34	0	97	55	92	127	39	43	96	76	167	2
ccne2_86650	47	21	22	42	0	47	26	31	23	33	53	30	43	42	33
rasa1a_86651	493	445	416	442	2	509	479	481	506	425	348	508	479	458	460
csrnp1a_86652	102	25	62	65	1	75	45	53	61	32	84	51	54	93	43
si:ch211-57i17.1_86653	189	132	166	163	0	344	119	138	113	126	273	159	210	145	105
ifrd2_86654	12	5	10	9	0	14	2	4	8	8	21	1	8	5	3
xiap_86655	34	44	46	48	1	37	33	34	29	39	30	37	45	28	14
si:dkey-239i20.2_86656	7	2	4	10	0	9	2	9	10	7	7	13	4	10	6
f5_86657	3	2	3	2	0	0	1	0	5	2	4	3	2	2	10
nucb2a_86658	452	800	614	516	1	499	589	603	598	701	561	974	695	646	741
sept5b_86659	74	62	66	82	0	106	55	74	52	62	81	50	79	83	58
mcm4_86660	243	277	312	309	0	272	280	335	256	307	226	294	335	203	199
foxm1_86661	32	10	26	29	0	37	10	39	10	27	23	12	28	14	8
tcap_86662	27	30	22	58	0	50	23	39	68	31	15	24	42	54	26
podxl_86663	374	543	343	422	1	327	513	436	409	498	331	431	322	391	386
pik3ap1_86664	0	0	0	0	0	0	1	2	0	2	0	0	0	0	1
asah1b_86665	51	54	34	91	0	53	59	66	102	73	55	87	50	107	77
clu_86666	7	11	7	10	0	9	5	11	9	14	15	6	12	13	13
mcoln1a_86667	9	1	2	4	0	0	4	2	4	4	2	2	3	0	4
rrp12_86668	452	437	452	530	0	412	486	602	569	550	376	588	546	519	411
lrp8_86669	71	25	39	43	0	88	26	47	27	23	83	47	53	41	23
fkbp4_86670	222	204	210	204	0	268	204	252	189	192	230	253	312	182	163
bada_86671	4	6	7	7	0	9	4	5	2	7	8	8	3	11	17
anp32e_86672	1157	942	775	788	3	1194	876	727	826	741	977	769	936	828	581
mettl2a_86673	102	155	138	113	0	109	146	132	101	82	122	210	212	111	135
sat1a.1_86674	20	22	35	38	0	21	23	33	37	29	21	41	47	23	34
thrab_86675	4	3	3	11	0	13	4	3	12	6	17	6	5	9	11
evx1_86676	53	76	56	62	0	57	75	42	46	61	39	60	44	36	43
nr3c2_86677	4	0	0	6	0	0	0	4	1	0	2	0	1	4	4
ostc_86678	25	73	60	31	0	36	55	62	60	54	16	76	55	31	40
map2k5_86679	98	52	36	61	0	88	28	57	48	46	69	44	59	62	39
ace2_86680	3	0	0	0	0	2	0	0	5	3	1	2	1	2	5
abcb11b_86681	8	3	4	5	0	4	0	0	6	0	1	0	2	3	7
ccna1_86682	0	0	0	3	0	5	5	1	5	7	4	0	0	5	5
slc25a13_86683	4	2	0	10	0	7	2	1	3	7	2	5	3	10	9
dag1_86684	233	123	176	172	0	258	99	146	133	108	152	106	163	112	121
tspan3a_86685	34	25	47	56	0	36	35	34	38	41	38	34	44	27	15
itga5_86686	158	114	112	125	0	171	96	142	127	115	155	116	123	137	100
slc22a7a_86687	11	4	11	10	0	6	6	9	3	15	3	6	7	5	9
psmf1_86688	101	360	152	165	0	91	395	192	164	223	164	200	137	269	209
duox_86689	30	7	19	27	0	15	11	9	23	20	23	17	12	14	11
krt94_86690	233	117	87	81	0	226	120	103	114	67	199	89	149	133	97
fgf19_86691	3	2	1	6	0	2	0	3	2	1	3	1	3	2	1
cln5_86692	22	19	10	37	0	20	23	21	21	25	21	26	28	21	18
aatf_86693	18	11	22	23	0	46	24	29	15	18	35	25	28	28	21
txndc5_86694	15	17	34	22	0	12	20	18	17	25	19	14	12	17	30
tcf12_86695	121	71	97	95	0	144	97	112	104	100	152	112	138	80	78
cnksr3_86696	1	1	9	15	0	8	9	6	5	3	7	14	6	15	4
eapp_86697	8	3	4	7	0	8	1	11	7	9	2	7	3	6	9
sst1.1_86698	0	3	6	6	0	5	4	4	5	10	6	2	6	8	2
satb1b_86699	55	22	22	26	0	49	15	16	26	18	40	4	28	36	15
