X	Ebut_EC20_24h_run1	Ebut_EC20_24h_run2	Ebut_EC20_24h_run3	Ebut_EC20_24h_run4	Ebut_EC20_24h_run5	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5
uevld_93437	45	59	49	51	56	78	35	65	48	0	74	46	52	41	41
nit1_93438	98	75	74	87	81	92	96	65	102	0	112	100	101	86	74
tfdp1a_93439	105	179	139	71	65	166	66	157	64	0	208	132	197	75	56
vsig10_93440	48	65	51	27	38	68	37	76	38	0	59	44	65	41	42
malb_93441	12	16	15	20	7	24	18	13	13	0	20	16	25	13	19
icmt_93442	13	26	3	22	11	21	26	9	19	0	6	31	1	4	10
btr26_93443	144	70	49	96	43	87	88	133	64	1	116	86	88	75	99
pdgfbb_93444	172	62	118	166	239	76	120	143	197	0	79	144	123	174	236
vtg6_93445	9	8	4	4	3	10	11	6	7	0	9	15	24	6	11
mpz_93446	122	31	71	32	28	67	37	56	59	0	110	38	54	19	31
polr2k_93447	39	35	28	27	45	31	42	33	37	0	27	15	29	41	43
bdh2_93448	10	18	11	9	5	20	13	27	11	0	32	11	12	11	5
mapk13_93449	2	1	1	3	2	2	6	1	0	0	7	4	0	3	2
shank3a_93450	51	38	83	36	35	100	57	42	62	0	79	36	53	37	35
shank3a_93451	50	41	76	34	58	111	65	75	41	0	66	58	68	47	32
shank3a_93452	1	7	5	7	1	1	2	0	2	0	1	6	1	1	1
mbpa_93453	4	3	0	2	0	0	0	11	3	0	3	4	6	0	2
si:dkey-219e21.2_93454	4	2	2	6	3	8	7	3	3	0	0	4	5	5	9
wnt8a_93455	6	14	5	8	4	32	12	11	10	0	23	9	3	7	2
onecut1_93456	5	10	10	13	6	10	4	3	4	0	2	9	12	4	5
hhip_93457	25	36	67	46	33	119	34	82	67	0	81	42	42	56	37
zgc:153184_93458	8	10	6	15	25	6	8	11	5	0	7	13	7	12	8
kif5c_93459	0	1	0	0	0	0	0	0	0	0	0	1	5	0	1
csf2rb_93460	3	1	1	1	0	1	2	0	1	0	0	3	0	0	0
ccl35.1_93461	7	5	3	5	4	5	3	9	0	0	3	7	3	4	6
si:ch211-162e15.3_93462	5	3	3	1	0	4	3	12	1	0	2	5	10	8	6
dyrk3_93463	278	313	357	297	189	135	255	323	305	0	140	280	346	357	271
mapkapk2a_93464	219	217	329	177	144	332	204	229	185	0	193	217	236	218	147
cd9b_93465	14	13	7	4	8	4	3	4	8	0	7	8	4	5	9
cd9b_93466	1665	1371	1443	2143	1798	1613	1617	1812	2229	2	1116	1617	1457	2198	2499
c3a.6_93467	4	6	9	2	2	12	8	5	3	0	6	2	1	4	7
